text,iso_code,language_name,source,usage
値段相応といえばそれまでですが、風呂が狭いことだけが残念。,ja,Japanese,Universal Dependencies Treebanks,preprocessing
従業員の方々もいつも暖かく送り出してくれるので、私が千葉で宿泊するホテルはここできまりです。,ja,Japanese,Universal Dependencies Treebanks,preprocessing
ビジネスマンに対しての細かいところにまで気を配ったサービスがありがたく、ネットにキッチンにランドリーまで使えてこのお値段というのは安いと思います。,ja,Japanese,Universal Dependencies Treebanks,preprocessing
初めて宿泊したのですが、はじめてに感じない、そんなアットホームな雰囲気もあるホテルでした。,ja,Japanese,Universal Dependencies Treebanks,preprocessing
ですがほかのブックオフの中型店では多くの店員を雇うと教育がされておらず、私語がうるさいと店員はそちらを向くと、なんと店員がおしゃべりしていた。,ja,Japanese,Universal Dependencies Treebanks,preprocessing
もう少し早い時間に営業していると嬉しいですが、お店のスタンスはgoodです。,ja,Japanese,Universal Dependencies Treebanks,preprocessing
あまり期待していなかったのに結構な額になったのでとてもうれしかったです。,ja,Japanese,Universal Dependencies Treebanks,preprocessing
西友の中にあり、入りやすい雰囲気なので、初めての方にもオススメできます。,ja,Japanese,Universal Dependencies Treebanks,preprocessing
リーズナブルな価格、味は勿論のこと、若いマスター夫婦の温かい雰囲気についつい長居してしまいます。,ja,Japanese,Universal Dependencies Treebanks,preprocessing
姫路の良く行く美容室でしたっ,ja,Japanese,Universal Dependencies Treebanks,preprocessing
感じのいいスタッフさんなので安心して通えます。,ja,Japanese,Universal Dependencies Treebanks,preprocessing
駐車場はあるものの立体駐車場で出入りに時間がかかり、6号と14号の交差点前で交通量が多くかつ駅前直結なため常に混雑しており、事実上地元の人以外のアクセスは辛いです。,ja,Japanese,Universal Dependencies Treebanks,preprocessing
テキストもとても分かりやすいですし、旅行やホームステイに使える英語を勉強、練習できるので大変気に入っております。,ja,Japanese,Universal Dependencies Treebanks,preprocessing
小さいお店なので常連さん優先なのは仕方がないですね。,ja,Japanese,Universal Dependencies Treebanks,preprocessing
振袖はかなり豊富で流行りのトレンド着物からベーシックなものまで色々とありました。,ja,Japanese,Universal Dependencies Treebanks,preprocessing
つけ麺の王様は間違いなくここ。,ja,Japanese,Universal Dependencies Treebanks,preprocessing
袋や箱が、簡素で格好いいと思います。,ja,Japanese,Universal Dependencies Treebanks,preprocessing
味が少し濃いかなぁ。,ja,Japanese,Universal Dependencies Treebanks,preprocessing
院長と話をしたところ、腰痛治療も得意なようです。,ja,Japanese,Universal Dependencies Treebanks,preprocessing
お客さんはガヤガヤしたところがイヤな方はいいかもしれません。,ja,Japanese,Universal Dependencies Treebanks,preprocessing
"石川悦男元党首は,宗教法人の総本山に異動となりました。",ja,Japanese,Universal Dependencies Treebanks,preprocessing
おいしいと聞いてただけに姉には申し訳なくてホントに最悪です,ja,Japanese,Universal Dependencies Treebanks,preprocessing
セレファイスの主神。,ja,Japanese,Universal Dependencies Treebanks,preprocessing
一郎の妻。,ja,Japanese,Universal Dependencies Treebanks,preprocessing
なお、冬期には山腹にスポットライトで雪だるまが描かれる。,ja,Japanese,Universal Dependencies Treebanks,preprocessing
この建物は、初めオフィスとして用いられたが、1909年からは市庁舎として利用された。,ja,Japanese,Universal Dependencies Treebanks,preprocessing
誕生日10月16日。,ja,Japanese,Universal Dependencies Treebanks,preprocessing
また、先生方をサポートする人材の育成、教員養成のあり方を詰めていく必要がある。,ja,Japanese,Universal Dependencies Treebanks,preprocessing
事件が朝刊各版の締め切り間際に立て続けに起こったため、各新聞は配達先によって記事内容が一部異なっている。,ja,Japanese,Universal Dependencies Treebanks,preprocessing
番外編に登場。,ja,Japanese,Universal Dependencies Treebanks,preprocessing
最高なお店で毎回感動しています。,ja,Japanese,Universal Dependencies Treebanks,preprocessing
自分でも趣味で料理をするもので一層感心することが多いのです。,ja,Japanese,Universal Dependencies Treebanks,preprocessing
1967年『シラノ・ド・ベルジュラック』で初舞台。,ja,Japanese,Universal Dependencies Treebanks,preprocessing
人間の体は何百万年前からそのことを知っていて、体の中にウイルス等の外敵が侵入してくると、彼らと戦うために脳から全身の細胞に指令を出して熱を出しているそうです。,ja,Japanese,Universal Dependencies Treebanks,preprocessing
東京にあるハイパーコンサルティング・ジャパンさんでは、パニック障害解消プログラムを組んでカウンセリングを実施しています。,ja,Japanese,Universal Dependencies Treebanks,preprocessing
公称身長156cm。,ja,Japanese,Universal Dependencies Treebanks,preprocessing
"また,木村党首が“参院選の目玉政策”として掲げたのが,“参議院の廃止”。",ja,Japanese,Universal Dependencies Treebanks,preprocessing
ボルバキアという共生細菌がいないと正常な成長や繁殖が困難であることが研究で明らかにされた。,ja,Japanese,Universal Dependencies Treebanks,preprocessing
2007年9月5日発売。,ja,Japanese,Universal Dependencies Treebanks,preprocessing
文書をどのようにファイルするか。,ja,Japanese,Universal Dependencies Treebanks,preprocessing
そのほかアダナ近郊のシルケリ・ホユックでは彼の名が刻まれた摩崖碑文が発見されているが、こうした屋外のヒッタイト碑文としては最古の例とされる。,ja,Japanese,Universal Dependencies Treebanks,preprocessing
次のカットまでのスタイリングも「パパッ」と出来てしまいます。,ja,Japanese,Universal Dependencies Treebanks,preprocessing
独立して活動する弦楽四重奏団としては日本で最も実績を重ねている団体の一つ。,ja,Japanese,Universal Dependencies Treebanks,preprocessing
そののち、連隊はレンドリースにより供与されたボストンに装備を変更した。,ja,Japanese,Universal Dependencies Treebanks,preprocessing
Ciao!,ja,Japanese,Universal Dependencies Treebanks,preprocessing
ジェリーとリズは恋仲になるが、アンリはリズと結婚しようとしていた。,ja,Japanese,Universal Dependencies Treebanks,preprocessing
また、奴隷貿易の対象ではなく宗教上のライバルであった北アフリカのイスラム諸国は、19世紀には宗主国オスマン帝国の影響力が衰え、自立した群小政権もヨーロッパ勢力の経済的・軍事的な発展に対してほとんど為す術がないほど弱体化していた。,ja,Japanese,Universal Dependencies Treebanks,preprocessing
実際に万全ではなかったり手を抜いている時以外の、真弥が本気で戦った戦闘では必ずその相手に圧勝している。,ja,Japanese,Universal Dependencies Treebanks,preprocessing
ただし完全に外海から隔てられたものはほとんどなく、ごく狭い海峡により外海とつながっているものが多い。,ja,Japanese,Universal Dependencies Treebanks,preprocessing
以下は「表向き」を好むと答えた人間の割合である。,ja,Japanese,Universal Dependencies Treebanks,preprocessing
バトルに敗北するとどうなるかは作品ごとに決められている。,ja,Japanese,Universal Dependencies Treebanks,preprocessing
