text,iso_code,language_name,source,usage,detected_script,cleaned_text
他也寫了許多給管樂團的曲目，其作品有被東京佼成管樂團選作錄音。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"他 也 寫 了 許 多 給 管 樂 團 的 曲 目 , 其 作 品 有 被 東 京 佼 成 管 樂 團 選 作 錄 音 。"
觀景台於2011年4月17日起試業，開放時間為早上10時至晚上8時半。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"觀 景 台 於 年 月 日 起 試 業 , 開 放 時 間 為 早 上 時 至 晚 上 時 半 。"
這個時代的天皇是近衛天皇。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,這 個 時 代 的 天 皇 是 近 衛 天 皇 。
此時，真正的中情局要員林奇把叛變的林奇帶走了。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"此 時 , 真 正 的 中 情 局 要 員 林 奇 把 叛 變 的 林 奇 帶 走 了 。"
太平公主號的理賠問題等將交由保險公司、船公司與香港方面處理。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,太 平 公 主 號 的 理 賠 問 題 等 將 交 由 保 險 公 司 、 船 公 司 與 香 港 方 面 處 理 。
1939年4月，日軍攻佔太平島，並將其更名為長島，納入高雄州管理。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"年 月 , 日 軍 攻 佔 太 平 島 , 並 將 其 更 名 為 長 島 , 納 入 高 雄 州 管 理 。"
在島西南方的防波堤末端豎立起「太平島」石碑，並在島之東端，另立「南沙群島太平島」石碑。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"在 島 西 南 方 的 防 波 堤 末 端 豎 立 起 「 太 平 島 」 石 碑 , 並 在 島 之 東 端 , 另 立 「 南 沙 群 島 太 平 島 」 石 碑 。"
本島東部有一片熱帶海岸林，其樹高可達20公尺，主要以檄樹、欖仁樹、蓮葉桐、葛塔德木、草海桐、白水木、海檸檬、藤蟛蜞菊、長柄菊、長鞍藤、葛蕾草等喬木為主，林間雜有林投、可可椰子。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"本 島 東 部 有 一 片 熱 帶 海 岸 林 , 其 樹 高 可 達 公 尺 , 主 要 以 檄 樹 、 欖 仁 樹 、 蓮 葉 桐 、 葛 塔 德 木 、 草 海 桐 、 白 水 木 、 海 檸 檬 、 藤 蟛 蜞 菊 、 長 柄 菊 、 長 鞍 藤 、 葛 蕾 草 等 喬 木 為 主 , 林 間 雜 有 林 投 、 可 可 椰 子 。"
他對澳大利亞報紙談到：「與其在無核議題這種遺物上試圖說服對方，不如把精力集中於我們能夠合作的事情上。」,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"他 對 澳 大 利 亞 報 紙 談 到 : 「 與 其 在 無 核 議 題 這 種 遺 物 上 試 圖 說 服 對 方 , 不 如 把 精 力 集 中 於 我 們 能 夠 合 作 的 事 情 上 。 」"
在此條約之下的美澳同盟仍然完全有效，兩國的國防部長經常列席年度部長級會議，美國太平洋地區總司令和澳洲參謀總長也常進行咨商，美國國務卿和澳洲外交部長每年會就條約相關事務進行會議，第17屆部長級會議在2005年11月澳洲阿德萊德召開。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"在 此 條 約 之 下 的 美 澳 同 盟 仍 然 完 全 有 效 , 兩 國 的 國 防 部 長 經 常 列 席 年 度 部 長 級 會 議 , 美 國 太 平 洋 地 區 總 司 令 和 澳 洲 參 謀 總 長 也 常 進 行 咨 商 , 美 國 國 務 卿 和 澳 洲 外 交 部 長 每 年 會 就 條 約 相 關 事 務 進 行 會 議 , 第 屆 部 長 級 會 議 在 年 月 澳 洲 阿 德 萊 德 召 開 。"
根據1984年大選前的民意調查，百分之五十八的民眾明確反對美國軍艦的訪問。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"根 據 年 大 選 前 的 民 意 調 查 , 百 分 之 五 十 八 的 民 眾 明 確 反 對 美 國 軍 艦 的 訪 問 。"
許多美國報紙因此在幾周內都以頭條批評美國內閣成員出賣盟友。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,許 多 美 國 報 紙 因 此 在 幾 周 內 都 以 頭 條 批 評 美 國 內 閣 成 員 出 賣 盟 友 。
但是在本劇後半有關觀應之亂等故事，則是吉川原作沒有的創作。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"但 是 在 本 劇 後 半 有 關 觀 應 之 亂 等 故 事 , 則 是 吉 川 原 作 沒 有 的 創 作 。"
太平里鄉原屬湖南省宜章縣下轄鄉，2012年4月撤銷，與沙坪鄉一起成建制合併至新設的五嶺鄉。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"太 平 里 鄉 原 屬 湖 南 省 宜 章 縣 下 轄 鄉 , 年 月 撤 銷 , 與 沙 坪 鄉 一 起 成 建 制 合 併 至 新 設 的 五 嶺 鄉 。"
太極劍的歷史雖不長，但很受太極愛好者歡迎，其流行程度實超過太極刀、槍、棍、桿等器械。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"太 極 劍 的 歷 史 雖 不 長 , 但 很 受 太 極 愛 好 者 歡 迎 , 其 流 行 程 度 實 超 過 太 極 刀 、 槍 、 棍 、 桿 等 器 械 。"
太極分別於2012年5月4日及2012年8月11日在紅磡體育館舉行入行27周年演唱會。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,太 極 分 別 於 年 月 日 及 年 月 日 在 紅 磡 體 育 館 舉 行 入 行 周 年 演 唱 會 。
但是由於豐臣秀吉在日本人心中的影響，人們把平民出身的政要與豐太閤相比，稱為「今太閤」。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"但 是 由 於 豐 臣 秀 吉 在 日 本 人 心 中 的 影 響 , 人 們 把 平 民 出 身 的 政 要 與 豐 太 閤 相 比 , 稱 為 「 今 太 閤 」 。"
豐臣秀吉將關白之職讓給了外甥豐臣秀次後，自稱太閤。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"豐 臣 秀 吉 將 關 白 之 職 讓 給 了 外 甥 豐 臣 秀 次 後 , 自 稱 太 閤 。"
太陽能發電把陽光轉換成電能，可直接使用太陽能光伏（PV），或間接使用聚光太陽能熱發電（CSP）。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"太 陽 能 發 電 把 陽 光 轉 換 成 電 能 , 可 直 接 使 用 太 陽 能 光 伏 ( P V ) , 或 間 接 使 用 聚 光 太 陽 能 熱 發 電 ( C S P ) 。"
而宮內的每個房間門口，又各有幾名看門婦把守。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"而 宮 內 的 每 個 房 間 門 口 , 又 各 有 幾 名 看 門 婦 把 守 。"
赫伯特的一些日記被送回英國，到了丹尼爾手裡。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"赫 伯 特 的 一 些 日 記 被 送 回 英 國 , 到 了 丹 尼 爾 手 裡 。"
同時，凌統騙曹仁誤信周瑜大營仍有大軍留守，未予以全力襲擊。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"同 時 , 凌 統 騙 曹 仁 誤 信 周 瑜 大 營 仍 有 大 軍 留 守 , 未 予 以 全 力 襲 擊 。"
夸克有著多種不同的內在特性，包括電荷、色荷、自旋及質量等。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"夸 克 有 著 多 種 不 同 的 內 在 特 性 , 包 括 電 荷 、 色 荷 、 自 旋 及 質 量 等 。"
夸克新星是一種假設的超新星，當中子星發生自發性的塌縮變可能成為夸克星。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"夸 克 新 星 是 一 種 假 設 的 超 新 星 , 當 中 子 星 發 生 自 發 性 的 塌 縮 變 可 能 成 為 夸 克 星 。"
12月4日奇爾沙治號離開艦隊，在6日抵達橫須賀休假。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"月 日 奇 爾 沙 治 號 離 開 艦 隊 , 在 日 抵 達 橫 須 賀 休 假 。"
1961年3月3日，奇爾沙治號再次前往西太平洋巡航。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"年 月 日 , 奇 爾 沙 治 號 再 次 前 往 西 太 平 洋 巡 航 。"
轄區北部屬於中國山地，多為山林地，南部為日本原高原。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"轄 區 北 部 屬 於 中 國 山 地 , 多 為 山 林 地 , 南 部 為 日 本 原 高 原 。"
隨著香港社會的資訊逐漸流通，節目的需求也大為降低，因此於1996年停播。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"隨 著 香 港 社 會 的 資 訊 逐 漸 流 通 , 節 目 的 需 求 也 大 為 降 低 , 因 此 於 年 停 播 。"
奮鬥中學，是內蒙古自治區巴彥淖爾市杭錦後旗設立的一個高級中學，位於杭錦後旗陝壩鎮，學校成立於1942年，為愛國將領傅作義創建，也是內蒙古第一所中學。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"奮 鬥 中 學 , 是 內 蒙 古 自 治 區 巴 彥 淖 爾 市 杭 錦 後 旗 設 立 的 一 個 高 級 中 學 , 位 於 杭 錦 後 旗 陝 壩 鎮 , 學 校 成 立 於 年 , 為 愛 國 將 領 傅 作 義 創 建 , 也 是 內 蒙 古 第 一 所 中 學 。"
近代意義上的「契約自由原則」，可以追溯到1804年頒布的《法國民法典》。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"近 代 意 義 上 的 「 契 約 自 由 原 則 」 , 可 以 追 溯 到 年 頒 布 的 《 法 國 民 法 典 》 。"
園內擁有19萬平方呎天然樹林，當中大小樹木多達千餘棵。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"園 內 擁 有 萬 平 方 呎 天 然 樹 林 , 當 中 大 小 樹 木 多 達 千 餘 棵 。"
中世紀的印度大哲學家商羯羅選出一些重要的奧義書作注，稱它們為「主要奧義書」（Mukhya Upanishad）。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"中 世 紀 的 印 度 大 哲 學 家 商 羯 羅 選 出 一 些 重 要 的 奧 義 書 作 注 , 稱 它 們 為 「 主 要 奧 義 書 」 ( M u k h y a U p a n i s h a d ) 。"
不過，吸引遊客的不只是這些主題公園。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"不 過 , 吸 引 遊 客 的 不 只 是 這 些 主 題 公 園 。"
城市地標為伊歐拉湖（Lake Eola），而奧蘭多市長為巴迪·戴爾（Buddy Dyer）。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"城 市 地 標 為 伊 歐 拉 湖 ( L a k e E o l a ) , 而 奧 蘭 多 市 長 為 巴 迪 · 戴 爾 ( B u d d y D y e r ) 。"
他的一個兒子Luna後來成了著名水文學家和加州大學伯克利分校的地質學教授。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,他 的 一 個 兒 子 L u n a 後 來 成 了 著 名 水 文 學 家 和 加 州 大 學 伯 克 利 分 校 的 地 質 學 教 授 。
他的自然寫作以其樸素直接而聞名。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,他 的 自 然 寫 作 以 其 樸 素 直 接 而 聞 名 。
離開本國很久的阿凱亞首領們紛紛回國，奧德修斯也帶著他的夥伴，乘船向他的故鄉伊塔克出發。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"離 開 本 國 很 久 的 阿 凱 亞 首 領 們 紛 紛 回 國 , 奧 德 修 斯 也 帶 著 他 的 夥 伴 , 乘 船 向 他 的 故 鄉 伊 塔 克 出 發 。"
1945年3月，蘇軍攻打柯尼斯堡。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"年 月 , 蘇 軍 攻 打 柯 尼 斯 堡 。"
絕大多數最佳影片是在美國以外拍攝的，這說明了電影製作國際化水平的提高，也模糊了所謂好萊塢電影的定義。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"絕 大 多 數 最 佳 影 片 是 在 美 國 以 外 拍 攝 的 , 這 說 明 了 電 影 製 作 國 際 化 水 平 的 提 高 , 也 模 糊 了 所 謂 好 萊 塢 電 影 的 定 義 。"
奧斯曼旗幟是指奧斯曼王朝蘇丹使用的任何一面旗幟，包括奧斯曼帝國的各種旗幟，以及蘇丹在不同場合使用的旗幟。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"奧 斯 曼 旗 幟 是 指 奧 斯 曼 王 朝 蘇 丹 使 用 的 任 何 一 面 旗 幟 , 包 括 奧 斯 曼 帝 國 的 各 種 旗 幟 , 以 及 蘇 丹 在 不 同 場 合 使 用 的 旗 幟 。"
鎮上有3630人口（2010年1月1日），一個火車站（由丹麥國有鐵路運營）和到歐登塞和斯文堡的公交車（由菲英公交公司運營）。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"鎮 上 有 人 口 ( 年 月 日 ) , 一 個 火 車 站 ( 由 丹 麥 國 有 鐵 路 運 營 ) 和 到 歐 登 塞 和 斯 文 堡 的 公 交 車 ( 由 菲 英 公 交 公 司 運 營 ) 。"
2000年，挪威國會憲法委員會為此事件，召開一項公聽會，以聽取機場規劃時期所有可疑的不正當事件，並於2001年發表正式報告。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"年 , 挪 威 國 會 憲 法 委 員 會 為 此 事 件 , 召 開 一 項 公 聽 會 , 以 聽 取 機 場 規 劃 時 期 所 有 可 疑 的 不 正 當 事 件 , 並 於 年 發 表 正 式 報 告 。"
機場所在區域，有一大型地下水地層，機場運作受質疑會污染水源。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"機 場 所 在 區 域 , 有 一 大 型 地 下 水 地 層 , 機 場 運 作 受 質 疑 會 污 染 水 源 。"
勒維耶推測是因為存在一顆未知行星的引力作用，使天王星的軌道運動受到干擾，也就是天文學上所謂的「攝動」影響。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"勒 維 耶 推 測 是 因 為 存 在 一 顆 未 知 行 星 的 引 力 作 用 , 使 天 王 星 的 軌 道 運 動 受 到 干 擾 , 也 就 是 天 文 學 上 所 謂 的 「 攝 動 」 影 響 。"
1980年代中期起奧林匹亞公司的經濟狀況開始變壞。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,年 代 中 期 起 奧 林 匹 亞 公 司 的 經 濟 狀 況 開 始 變 壞 。
工廠在德國西北部到處購置車床。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,工 廠 在 德 國 西 北 部 到 處 購 置 車 床 。
2009年，希臘政府面對負債纍纍的奧林匹克航空公司，決定實行私有化計劃。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"年 , 希 臘 政 府 面 對 負 債 纍 纍 的 奧 林 匹 克 航 空 公 司 , 決 定 實 行 私 有 化 計 劃 。"
1689年英國在光榮革命後加入同盟，奧格斯堡同盟改稱「大同盟」，此時與法國發生激烈的大同盟戰爭（1688-1697年，又稱「九年戰爭」），雖未能戰勝法國陸軍，但一定程度上維持住歐洲的勢力均衡。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"年 英 國 在 光 榮 革 命 後 加 入 同 盟 , 奧 格 斯 堡 同 盟 改 稱 「 大 同 盟 」 , 此 時 與 法 國 發 生 激 烈 的 大 同 盟 戰 爭 ( - 年 , 又 稱 「 九 年 戰 爭 」 ) , 雖 未 能 戰 勝 法 國 陸 軍 , 但 一 定 程 度 上 維 持 住 歐 洲 的 勢 力 均 衡 。"
然而，他最終在2001年轉會的球隊卻是英超的阿斯頓維拉，轉會費為500萬英鎊。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"然 而 , 他 最 終 在 年 轉 會 的 球 隊 卻 是 英 超 的 阿 斯 頓 維 拉 , 轉 會 費 為 萬 英 鎊 。"
該小鎮位於布萊克伍德河流入弗林德斯灣的河口旁。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,該 小 鎮 位 於 布 萊 克 伍 德 河 流 入 弗 林 德 斯 灣 的 河 口 旁 。
古代，奧塞提亞語曾採用希臘字母拼寫，現代則使用一套改良過的西里爾字母。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"古 代 , 奧 塞 提 亞 語 曾 採 用 希 臘 字 母 拼 寫 , 現 代 則 使 用 一 套 改 良 過 的 西 里 爾 字 母 。"
希拉蕊的得票率只有37%。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,希 拉 蕊 的 得 票 率 只 有 % 。
他目前效力於法甲球隊波爾多。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,他 目 前 效 力 於 法 甲 球 隊 波 爾 多 。
儘管博伊西縣、內茲佩爾塞縣和肖肖尼縣與奧懷希縣同時成立，但是因它們是由華盛頓領地成立的，因此直至1864年2月都不被愛達荷領地承認。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"儘 管 博 伊 西 縣 、 內 茲 佩 爾 塞 縣 和 肖 肖 尼 縣 與 奧 懷 希 縣 同 時 成 立 , 但 是 因 它 們 是 由 華 盛 頓 領 地 成 立 的 , 因 此 直 至 年 月 都 不 被 愛 達 荷 領 地 承 認 。"
平均每戶有2.85人，而平均每個家庭則有3.35人。,zh,Chinese,Universal Dependencies Treebanks,preprocessing,chinese,"平 均 每 戶 有 . 人 , 而 平 均 每 個 家 庭 則 有 . 人 。"
